,time,force_mV,displacement_mV,mV
1129,17.7383798,,,b'5.00\t403\r\n'
1130,17.75398,,,b'5.00\t403\r\n'
1131,17.7700507,,,b'5.00\t404\r\n'
1132,17.7853566,,,b'4.00\t404\r\n'
1133,17.8007116,,,b'3.00\t403\r\n'
1134,17.8157387,,,b'2.00\t403\r\n'
1135,17.8312152,,,b'2.00\t404\r\n'
1136,17.8462975,,,b'2.00\t403\r\n'
1137,17.8616026,,,b'2.00\t404\r\n'
1138,17.8769114,,,b'2.00\t404\r\n'
1139,17.8931962,,,b'2.00\t404\r\n'
1140,17.9090148,,,b'3.00\t404\r\n'
1141,17.9249048,,,b'3.00\t404\r\n'
1142,17.9398941,,,b'3.00\t403\r\n'
1143,17.9557299,,,b'2.00\t404\r\n'
1144,17.9713645,,,b'2.00\t404\r\n'
1145,17.9871158,,,b'2.00\t403\r\n'
1146,18.0020406,,,b'2.00\t404\r\n'
1147,18.0175784,,,b'2.00\t404\r\n'
1148,18.0330583,,,b'2.00\t404\r\n'
1149,18.04932,,,b'2.00\t404\r\n'
1150,18.0650678,,,b'2.00\t404\r\n'
1151,18.0800337,,,b'2.00\t404\r\n'
1152,18.0962275,,,b'2.00\t404\r\n'
1153,18.110847,,,b'2.00\t404\r\n'
1154,18.126815,,,b'2.00\t404\r\n'
1155,18.1430137,,,b'2.00\t404\r\n'
1156,18.1587674,,,b'2.00\t404\r\n'
1157,18.1747616,,,b'2.00\t404\r\n'
1158,18.1895813,,,b'2.00\t404\r\n'
1159,18.2051542,,,b'2.00\t404\r\n'
1160,18.2208969,,,b'2.00\t404\r\n'
1161,18.235879,,,b'2.00\t404\r\n'
1162,18.2518754,,,b'2.00\t404\r\n'
1163,18.2674887,,,b'2.00\t404\r\n'
1164,18.2832552,,,b'2.00\t404\r\n'
1165,18.2996461,,,b'2.00\t404\r\n'
1166,18.3154047,,,b'2.00\t404\r\n'
1167,18.330871899999998,,,b'2.00\t403\r\n'
1168,18.3468105,,,b'2.00\t404\r\n'
1169,18.3616897,,,b'2.00\t403\r\n'
1170,18.3772831,,,b'2.00\t404\r\n'
1171,18.3921461,,,b'2.00\t404\r\n'
1172,18.4076608,,,b'2.00\t404\r\n'
1173,18.4230395,,,b'2.00\t404\r\n'
1174,18.4392392,,,b'2.00\t404\r\n'
1175,18.4543466,,,b'1.33\t403\r\n'
1176,18.4696849,,,b'1.33\t404\r\n'
1177,18.4860024,,,b'1.33\t403\r\n'
1178,18.5009109,,,b'2.00\t403\r\n'
1179,18.5167156,,,b'2.00\t404\r\n'
1180,18.5321923,,,b'2.00\t403\r\n'
1181,18.5474217,,,b'2.00\t404\r\n'
1182,18.5637347,,,b'2.00\t404\r\n'
1183,18.5801227,,,b'2.00\t404\r\n'
1184,18.5960176,,,b'2.00\t404\r\n'
1185,18.6119257,,,b'2.00\t404\r\n'
1186,18.6278162,,,b'2.00\t404\r\n'
1187,18.6435761,,,b'2.00\t404\r\n'
1188,18.6583838,,,b'2.00\t404\r\n'
1189,18.6735525,,,b'2.00\t403\r\n'
1190,18.6893977,,,b'2.00\t404\r\n'
1191,18.7049209,,,b'2.00\t404\r\n'
1192,18.7209436,,,b'2.00\t404\r\n'
1193,18.7367146,,,b'3.00\t403\r\n'
1194,18.7521738,,,b'4.00\t404\r\n'
1195,18.7684746,,,b'4.00\t404\r\n'
1196,18.7836415,,,b'3.00\t404\r\n'
1197,18.7989892,,,b'2.00\t404\r\n'
1198,18.8152339,,,b'2.00\t404\r\n'
1199,18.8308683,,,b'2.00\t404\r\n'
1200,18.8469425,,,b'3.00\t404\r\n'
1201,18.8623214,,,b'4.00\t404\r\n'
1202,18.8775409,,,b'5.00\t404\r\n'
1203,18.8933612,,,b'5.00\t404\r\n'
1204,18.9087885,,,b'5.00\t404\r\n'
1205,18.9247343,,,b'6.00\t404\r\n'
1206,18.9404887,,,b'6.00\t404\r\n'
1207,18.9569339,,,b'6.00\t404\r\n'
1208,18.9731044,,,b'5.00\t404\r\n'
1209,18.9889905,,,b'6.00\t403\r\n'
1210,19.004732399999998,,,b'7.00\t404\r\n'
1211,19.0204979,,,b'7.00\t403\r\n'
1212,19.0367998,,,b'7.00\t404\r\n'
1213,19.0525913,,,b'7.00\t403\r\n'
1214,19.0686842,,,b'8.00\t404\r\n'
1215,19.084681,,,b'8.00\t404\r\n'
1216,19.1001083,,,b'8.00\t403\r\n'
1217,19.1158828,,,b'8.67\t404\r\n'
1218,19.1310968,,,b'9.33\t404\r\n'
1219,19.1472718,,,b'10.00\t404\r\n'
1220,19.1626614,,,b'10.00\t404\r\n'
1221,19.1780065,,,b'10.00\t404\r\n'
1222,19.1936636,,,b'10.00\t403\r\n'
1223,19.2088703,,,b'11.00\t404\r\n'
1224,19.2246923,,,b'12.00\t404\r\n'
1225,19.2406182,,,b'13.00\t404\r\n'
1226,19.2566258,,,b'14.00\t404\r\n'
1227,19.2721478,,,b'15.00\t404\r\n'
1228,19.2874495,,,b'16.00\t404\r\n'
1229,19.302836,,,b'15.00\t404\r\n'
1230,19.318241,,,b'15.00\t404\r\n'
1231,19.3341418,,,b'15.00\t404\r\n'
1232,19.3498241,,,b'16.67\t403\r\n'
1233,19.365838,,,b'17.33\t403\r\n'
1234,19.3815997,,,b'18.00\t404\r\n'
1235,19.3971752,,,b'18.00\t403\r\n'
1236,19.4134483,,,b'18.00\t404\r\n'
1237,19.4287271,,,b'17.33\t404\r\n'
1238,19.4439611,,,b'17.33\t404\r\n'
1239,19.4592982,,,b'17.33\t404\r\n'
1240,19.4754865,,,b'19.00\t403\r\n'
1241,19.4915757,,,b'19.00\t404\r\n'
1242,19.507013,,,b'19.00\t403\r\n'
1243,19.5225195,,,b'18.00\t403\r\n'
1244,19.5384142,,,b'18.00\t402\r\n'
1245,19.5534821,,,b'18.00\t402\r\n'
1246,19.568588899999998,,,b'19.00\t401\r\n'
1247,19.5841456,,,b'20.00\t400\r\n'
1248,19.599858,,,b'21.00\t400\r\n'
1249,19.6150558,,,b'21.00\t400\r\n'
1250,19.6303135,,,b'20.00\t399\r\n'
1251,19.6463161,,,b'19.00\t398\r\n'
1252,19.6622919,,,b'18.00\t398\r\n'
1253,19.6778063,,,b'19.00\t397\r\n'
1254,19.6936231,,,b'20.00\t397\r\n'
1255,19.7091369,,,b'21.00\t396\r\n'
1256,19.7250369,,,b'21.00\t396\r\n'
1257,19.7402896,,,b'20.00\t395\r\n'
1258,19.7567563,,,b'20.00\t395\r\n'
1259,19.7717382,,,b'20.00\t395\r\n'
1260,19.7869942,,,b'21.00\t393\r\n'
1261,19.8027578,,,b'21.00\t393\r\n'
1262,19.8178522,,,b'21.00\t392\r\n'
1263,19.8332222,,,b'20.00\t392\r\n'
1264,19.8480349,,,b'20.00\t391\r\n'
1265,19.864001,,,b'20.00\t391\r\n'
1266,19.879628,,,b'21.00\t390\r\n'
1267,19.895508,,,b'21.00\t391\r\n'
1268,19.9111459,,,b'21.00\t390\r\n'
1269,19.9266043,,,b'21.00\t389\r\n'
1270,19.9418896,,,b'20.00\t389\r\n'
1271,19.9581563,,,b'20.00\t389\r\n'
1272,19.9737333,,,b'20.00\t388\r\n'
1273,19.9892016,,,b'21.00\t388\r\n'
1274,20.004989,,,b'21.00\t388\r\n'
